timestamp,zone,flow_rate_lpm,consumption_liters,duration_min,scenario
2026-07-06 17:30:00,Physics Lab,5.15,32.07,6.22,Normal
2026-07-18 05:40:00,IT Department,17.46,1396.81,80.01,Critical
2026-07-22 15:00:00,AI Lab,4.26,41.6,9.76,Normal
2026-08-01 06:10:00,Chemistry Lab,4.96,27.35,5.52,Normal
2026-08-10 05:50:00,Biotech Department,4.7,42.52,9.05,Normal
2026-08-17 23:00:00,HOD Department,3.88,37.57,9.68,Normal
2026-08-04 03:40:00,CSE Department,5.22,43.18,8.28,Normal
2026-07-11 16:30:00,AI Lab,11.5,296.32,25.78,Suspicious
2026-07-25 22:50:00,Physics Lab,8.24,41.84,5.08,Normal
2026-07-23 05:30:00,AI Lab,4.48,27.24,6.07,Normal
2026-07-27 13:00:00,HOD Department,3.46,31.53,9.12,Normal
2026-08-14 22:40:00,Physics Lab,14.0,391.54,27.96,Suspicious
2026-07-26 06:10:00,IT Department,4.85,13.83,2.85,Normal
2026-08-16 09:20:00,AIML Department,3.53,31.57,8.95,Normal
2026-08-02 13:30:00,Biotech Department,6.14,45.23,7.36,Normal
2026-07-04 22:10:00,Electronics Department,4.81,12.9,2.68,Normal
2026-07-28 17:20:00,BT Department,5.41,49.13,9.08,Normal
2026-07-30 05:10:00,AI Lab,5.6,43.89,7.84,Normal
2026-08-01 18:40:00,Chemistry Lab,6.72,49.02,7.3,Normal
2026-08-08 11:50:00,New Seminar Hall,7.77,14.01,1.8,Normal
2026-08-24 09:10:00,Physics Lab,5.66,53.47,9.46,Normal
2026-08-12 21:30:00,Biotech Department,5.83,54.32,9.32,Normal
2026-07-11 03:50:00,Electronics Department,11.24,230.29,20.49,Suspicious
2026-07-05 06:40:00,Physics Lab,5.95,15.68,2.63,Normal
2026-07-03 20:00:00,IT Department,11.39,140.77,12.36,Suspicious
2026-07-29 09:50:00,Biotech Department,6.6,24.71,3.75,Normal
2026-08-18 05:40:00,IT Department,8.38,151.6,18.09,Suspicious
2026-08-13 12:20:00,Chemistry Lab,15.01,212.7,14.17,Suspicious
2026-07-30 06:20:00,HOD Department,4.13,8.21,1.99,Normal
2026-07-22 20:40:00,AIML Department,5.67,15.15,2.67,Normal
2026-07-28 12:20:00,Biotech Department,5.07,10.84,2.14,Normal
2026-07-06 14:30:00,IT Department,4.64,42.43,9.15,Normal
2026-07-25 23:20:00,Chemistry Lab,6.49,14.91,2.3,Normal
2026-08-15 15:10:00,HOD Department,10.28,245.03,23.85,Suspicious
2026-08-22 13:20:00,Biotech Department,5.14,7.44,1.45,Normal
2026-08-23 21:40:00,AIML Department,10.79,139.82,12.96,Suspicious
2026-08-15 11:10:00,New Seminar Hall,6.23,56.73,9.1,Normal
2026-08-06 15:40:00,CSE Department,5.06,26.15,5.17,Normal
2026-07-02 19:40:00,IT Department,2.44,22.43,9.18,Normal
2026-07-29 07:20:00,AI Lab,6.56,35.38,5.39,Normal
2026-08-18 04:00:00,New Seminar Hall,6.96,57.15,8.21,Normal
2026-07-26 23:20:00,Biotech Department,5.86,55.77,9.52,Normal
2026-08-11 14:30:00,AIML Department,2.75,13.77,5.02,Normal
2026-08-02 00:40:00,BT Department,2.92,29.16,9.99,Normal
2026-07-29 15:30:00,AI Lab,5.47,15.73,2.88,Normal
2026-07-11 13:30:00,HOD Department,3.29,4.61,1.4,Normal
2026-07-16 22:00:00,CSE Department,4.83,40.14,8.31,Normal
2026-07-06 08:50:00,Chemistry Lab,6.58,20.87,3.17,Normal
2026-08-02 00:00:00,Mechanical Lab,6.73,16.71,2.48,Normal
2026-07-26 01:20:00,Chemistry Lab,3.67,32.91,8.96,Normal
2026-07-01 16:10:00,New Seminar Hall,4.36,15.96,3.66,Normal
2026-08-13 21:10:00,IT Department,3.3,31.67,9.58,Normal
2026-08-11 17:50:00,Biotech Department,12.83,330.17,25.74,Suspicious
2026-07-23 01:40:00,Electronics Department,4.65,33.13,7.13,Normal
2026-07-07 11:50:00,HOD Department,3.65,12.82,3.51,Normal
2026-08-18 23:40:00,New Seminar Hall,4.72,28.33,6.0,Normal
2026-08-01 01:10:00,Electronics Department,4.73,22.91,4.85,Normal
2026-07-21 10:10:00,Biotech Department,6.54,23.96,3.66,Normal
2026-08-23 11:50:00,IT Department,4.15,16.05,3.87,Normal
2026-08-20 12:50:00,New Seminar Hall,6.65,22.46,3.38,Normal
2026-07-04 22:00:00,AIML Department,3.43,10.84,3.15,Normal
2026-07-23 08:00:00,AI Lab,3.53,14.48,4.1,Normal
2026-07-21 19:30:00,Biotech Department,5.0,42.18,8.43,Normal
2026-07-28 06:30:00,New Seminar Hall,5.13,10.98,2.14,Normal
2026-07-02 07:10:00,IT Department,1.81,4.82,2.67,Normal
2026-08-17 00:40:00,New Seminar Hall,5.25,24.6,4.69,Normal
2026-07-28 07:00:00,Chemistry Lab,4.55,15.45,3.39,Normal
2026-08-06 20:30:00,Biotech Department,4.61,34.68,7.53,Normal
2026-07-23 12:50:00,Mechanical Lab,7.56,13.93,1.84,Normal
2026-08-22 21:50:00,BT Department,12.66,148.21,11.7,Suspicious
2026-07-02 02:40:00,IT Department,4.01,31.93,7.97,Normal
2026-07-23 12:30:00,HOD Department,1.76,11.81,6.7,Normal
2026-07-04 13:10:00,HOD Department,3.41,3.79,1.11,Normal
2026-08-20 15:10:00,AI Lab,3.86,28.16,7.29,Normal
2026-07-09 21:30:00,AI Lab,3.1,9.15,2.95,Normal
2026-07-23 21:40:00,IT Department,5.47,7.26,1.33,Normal
2026-07-05 11:00:00,New Seminar Hall,5.63,28.08,4.99,Normal
2026-08-04 03:00:00,Biotech Department,17.39,1442.81,82.98,Critical
2026-07-04 11:00:00,New Seminar Hall,29.79,2337.45,78.46,Critical
2026-08-22 06:10:00,Electronics Department,4.11,9.9,2.41,Normal
2026-07-24 02:10:00,CSE Department,4.55,10.78,2.37,Normal
2026-08-12 13:10:00,Physics Lab,6.68,41.23,6.18,Normal
2026-08-02 21:50:00,AI Lab,10.33,256.63,24.84,Suspicious
2026-07-03 12:00:00,Electronics Department,4.36,28.16,6.45,Normal
2026-08-23 06:10:00,CSE Department,4.7,42.55,9.05,Normal
2026-08-20 21:50:00,New Seminar Hall,3.68,21.04,5.72,Normal
2026-08-02 16:50:00,Biotech Department,10.61,118.79,11.2,Suspicious
2026-08-04 00:30:00,Physics Lab,6.12,49.15,8.04,Normal
2026-08-20 13:10:00,AIML Department,2.8,26.71,9.54,Normal
2026-08-07 19:20:00,IT Department,4.23,10.92,2.58,Normal
2026-07-04 11:10:00,Electronics Department,11.93,280.94,23.54,Suspicious
2026-07-23 07:40:00,Mechanical Lab,6.47,61.06,9.44,Normal
2026-08-15 03:30:00,AI Lab,5.43,42.48,7.83,Normal
2026-08-17 08:40:00,IT Department,4.09,20.26,4.96,Normal
2026-07-26 12:20:00,IT Department,4.33,41.4,9.56,Normal
2026-07-07 12:20:00,AI Lab,4.51,31.64,7.02,Normal
2026-07-20 12:30:00,AIML Department,3.82,27.25,7.14,Normal
2026-07-05 21:40:00,BT Department,2.83,27.66,9.77,Normal
2026-07-11 19:00:00,Mechanical Lab,6.63,53.88,8.13,Normal
2026-07-29 04:30:00,New Seminar Hall,13.09,392.62,29.99,Suspicious
2026-08-01 23:00:00,New Seminar Hall,3.08,11.95,3.88,Normal
2026-08-22 07:50:00,Chemistry Lab,4.88,32.42,6.64,Normal
2026-07-08 06:30:00,New Seminar Hall,5.24,19.63,3.75,Normal
2026-07-04 00:50:00,HOD Department,3.68,22.68,6.16,Normal
2026-07-24 23:50:00,HOD Department,2.56,2.91,1.13,Normal
2026-07-17 12:20:00,Physics Lab,7.5,72.77,9.71,Normal
2026-07-11 14:00:00,Electronics Department,19.18,818.43,42.68,Critical
2026-07-16 21:20:00,BT Department,18.69,810.49,43.36,Critical
2026-08-20 06:50:00,HOD Department,4.59,19.5,4.25,Normal
2026-08-20 08:40:00,Biotech Department,7.17,51.64,7.2,Normal
2026-08-16 17:10:00,CSE Department,4.69,22.28,4.75,Normal
2026-07-28 16:00:00,Biotech Department,5.44,50.53,9.29,Normal
2026-08-17 05:10:00,BT Department,5.46,10.25,1.88,Normal
2026-07-21 23:20:00,BT Department,4.84,29.81,6.15,Normal
2026-07-24 20:20:00,Mechanical Lab,8.94,25.28,2.83,Normal
2026-07-20 14:30:00,AI Lab,20.89,796.31,38.12,Critical
2026-07-14 16:30:00,Biotech Department,5.73,31.37,5.48,Normal
2026-07-06 14:20:00,AIML Department,3.92,29.01,7.4,Normal
2026-07-06 04:40:00,BT Department,16.01,675.86,42.22,Critical
2026-08-19 00:00:00,AIML Department,2.47,10.82,4.39,Normal
2026-07-10 07:30:00,AIML Department,4.16,10.76,2.59,Normal
2026-08-19 08:50:00,Biotech Department,5.98,51.01,8.53,Normal
2026-07-21 06:50:00,Electronics Department,4.48,21.83,4.88,Normal
2026-08-16 20:20:00,Mechanical Lab,9.01,60.03,6.66,Normal
2026-07-18 22:30:00,BT Department,6.01,14.68,2.44,Normal
2026-08-17 01:30:00,HOD Department,2.7,19.56,7.23,Normal
2026-07-14 13:50:00,Chemistry Lab,4.11,29.1,7.08,Normal
2026-08-18 08:50:00,CSE Department,2.61,17.45,6.69,Normal
2026-08-19 01:50:00,AIML Department,11.39,287.15,25.22,Suspicious
2026-07-03 21:20:00,Mechanical Lab,7.1,7.73,1.09,Normal
2026-07-14 18:50:00,Electronics Department,4.91,46.09,9.39,Normal
2026-07-30 14:10:00,AIML Department,4.64,25.64,5.52,Normal
2026-07-09 07:50:00,BT Department,3.4,18.5,5.44,Normal
2026-08-23 14:20:00,Physics Lab,6.01,48.24,8.03,Normal
2026-08-05 16:20:00,Mechanical Lab,5.49,44.73,8.14,Normal
2026-07-30 10:40:00,AIML Department,2.99,20.17,6.76,Normal
2026-07-31 01:10:00,HOD Department,7.4,101.61,13.72,Suspicious
2026-07-22 05:40:00,Mechanical Lab,6.13,24.9,4.06,Normal
2026-08-24 23:10:00,New Seminar Hall,7.21,11.44,1.59,Normal
2026-07-02 15:50:00,New Seminar Hall,5.01,11.6,2.31,Normal
2026-08-20 20:50:00,New Seminar Hall,13.44,301.21,22.42,Suspicious
2026-08-01 01:50:00,Physics Lab,7.99,32.57,4.08,Normal
2026-07-02 13:00:00,Mechanical Lab,11.54,148.32,12.86,Suspicious
2026-07-14 13:10:00,BT Department,9.43,207.81,22.04,Suspicious
2026-07-08 23:10:00,IT Department,4.11,5.88,1.43,Normal
2026-08-07 05:30:00,AIML Department,5.32,32.88,6.18,Normal
2026-07-26 15:40:00,Electronics Department,4.67,9.91,2.12,Normal
2026-07-25 00:00:00,New Seminar Hall,5.38,8.8,1.63,Normal
2026-07-28 07:30:00,BT Department,2.74,15.42,5.62,Normal
2026-07-17 06:00:00,Biotech Department,7.34,27.64,3.77,Normal
2026-08-18 18:20:00,Biotech Department,16.71,683.45,40.9,Critical
2026-08-24 08:00:00,BT Department,6.65,52.44,7.88,Normal
2026-08-07 06:50:00,BT Department,2.56,13.89,5.42,Normal
2026-08-04 08:20:00,Physics Lab,6.23,47.41,7.6,Normal
2026-07-09 10:00:00,Mechanical Lab,5.95,37.22,6.26,Normal
2026-08-06 02:30:00,Chemistry Lab,6.7,12.45,1.86,Normal
2026-08-02 15:10:00,AIML Department,4.8,26.64,5.55,Normal
2026-07-27 17:30:00,IT Department,5.12,33.82,6.6,Normal
2026-08-18 15:30:00,New Seminar Hall,5.64,23.6,4.19,Normal
2026-08-05 05:00:00,Mechanical Lab,7.11,8.68,1.22,Normal
2026-07-26 18:40:00,Biotech Department,5.96,45.1,7.56,Normal
2026-08-09 17:30:00,HOD Department,3.07,9.68,3.16,Normal
2026-07-12 20:50:00,IT Department,5.18,5.45,1.05,Normal
2026-07-04 20:40:00,CSE Department,4.2,33.21,7.9,Normal
2026-07-02 11:40:00,Mechanical Lab,7.5,58.52,7.8,Normal
2026-08-08 15:40:00,Mechanical Lab,19.16,1246.82,65.06,Critical
2026-08-08 15:10:00,Chemistry Lab,5.39,6.79,1.26,Normal
2026-07-29 17:50:00,Mechanical Lab,6.03,43.7,7.24,Normal
2026-08-09 04:10:00,Mechanical Lab,7.69,51.78,6.73,Normal
2026-07-24 00:50:00,New Seminar Hall,8.21,22.43,2.73,Normal
2026-08-07 20:50:00,Chemistry Lab,6.38,50.48,7.91,Normal
2026-07-25 14:20:00,Chemistry Lab,5.53,36.71,6.64,Normal
2026-08-15 13:00:00,BT Department,5.21,8.53,1.64,Normal
2026-07-02 01:10:00,HOD Department,3.94,21.11,5.36,Normal
2026-07-24 00:10:00,AIML Department,11.9,152.19,12.79,Suspicious
2026-07-09 01:10:00,IT Department,4.61,30.14,6.53,Normal
2026-08-04 03:20:00,Physics Lab,5.65,15.28,2.7,Normal
2026-07-29 15:10:00,HOD Department,4.11,26.56,6.46,Normal
2026-07-09 00:00:00,Physics Lab,5.84,44.35,7.6,Normal
2026-08-04 15:00:00,BT Department,4.98,31.66,6.35,Normal
2026-07-13 12:00:00,BT Department,4.37,28.67,6.56,Normal
2026-08-19 23:20:00,BT Department,4.97,14.33,2.88,Normal
2026-08-01 15:10:00,Chemistry Lab,3.58,12.41,3.46,Normal
2026-07-30 06:40:00,Mechanical Lab,5.02,25.82,5.14,Normal
2026-08-19 16:10:00,Electronics Department,3.94,22.7,5.76,Normal
2026-07-21 14:00:00,AIML Department,5.25,51.75,9.87,Normal
2026-08-07 00:40:00,IT Department,4.54,41.09,9.06,Normal
2026-07-12 20:20:00,AI Lab,6.17,24.83,4.03,Normal
2026-07-02 09:20:00,IT Department,20.98,1762.51,84.0,Critical
2026-07-31 21:30:00,AI Lab,3.36,23.14,6.88,Normal
2026-07-18 13:50:00,Biotech Department,4.1,30.2,7.37,Normal
2026-07-12 07:50:00,Electronics Department,5.04,40.13,7.96,Normal
2026-08-17 02:30:00,AIML Department,3.91,9.71,2.48,Normal
2026-07-19 01:20:00,Biotech Department,4.04,28.05,6.94,Normal
2026-08-24 17:00:00,Mechanical Lab,3.24,28.23,8.72,Normal
2026-07-28 15:10:00,CSE Department,4.46,5.25,1.18,Normal
2026-07-25 23:50:00,IT Department,8.9,99.52,11.18,Suspicious
2026-07-27 04:20:00,AIML Department,4.48,21.61,4.82,Normal
2026-07-31 16:30:00,Mechanical Lab,6.13,60.36,9.84,Normal
2026-08-15 03:10:00,Physics Lab,18.6,1660.29,89.28,Critical
2026-07-27 17:50:00,BT Department,5.22,40.96,7.85,Normal
2026-08-18 21:30:00,AI Lab,3.63,11.9,3.28,Normal
2026-07-16 16:10:00,AI Lab,4.76,13.72,2.88,Normal
2026-08-01 05:10:00,Physics Lab,4.53,42.54,9.4,Normal
2026-08-04 21:00:00,IT Department,5.51,15.19,2.76,Normal
2026-08-01 08:30:00,AI Lab,5.03,49.03,9.75,Normal
2026-07-22 01:30:00,Electronics Department,4.74,20.18,4.26,Normal
2026-07-13 23:40:00,AIML Department,3.92,26.11,6.67,Normal
2026-07-29 00:50:00,Electronics Department,4.56,35.82,7.86,Normal
2026-08-13 05:50:00,HOD Department,3.43,12.18,3.55,Normal
2026-08-02 05:00:00,Electronics Department,4.6,31.89,6.94,Normal
2026-08-16 20:50:00,New Seminar Hall,7.08,32.78,4.63,Normal
2026-08-05 15:00:00,AIML Department,3.58,23.75,6.62,Normal
2026-07-03 11:30:00,Chemistry Lab,4.0,25.33,6.33,Normal
2026-07-02 19:20:00,New Seminar Hall,7.15,26.57,3.72,Normal
2026-08-24 11:50:00,IT Department,2.82,23.84,8.46,Normal
2026-08-03 18:00:00,IT Department,11.88,164.06,13.8,Suspicious
2026-07-26 07:50:00,IT Department,3.18,25.85,8.13,Normal
2026-07-26 11:40:00,HOD Department,3.36,19.19,5.71,Normal
2026-07-31 19:00:00,HOD Department,2.68,22.93,8.54,Normal
2026-08-21 13:40:00,AI Lab,5.43,6.61,1.22,Normal
2026-07-25 07:00:00,CSE Department,5.42,34.84,6.42,Normal
2026-07-04 18:30:00,Biotech Department,2.67,12.09,4.52,Normal
2026-08-10 06:10:00,BT Department,4.97,7.98,1.61,Normal
2026-07-23 22:40:00,HOD Department,2.7,17.07,6.33,Normal
2026-07-02 18:10:00,AI Lab,6.52,52.6,8.06,Normal
2026-07-11 07:00:00,HOD Department,3.6,5.86,1.63,Normal
2026-07-09 05:10:00,CSE Department,7.4,78.81,10.65,Suspicious
2026-07-19 06:40:00,AI Lab,3.54,25.9,7.32,Normal
2026-07-07 08:40:00,Mechanical Lab,25.47,999.88,39.25,Critical
2026-07-20 10:10:00,Electronics Department,17.69,1018.36,57.55,Critical
2026-07-26 10:10:00,HOD Department,2.23,7.92,3.55,Normal
2026-07-03 10:50:00,HOD Department,7.71,93.2,12.08,Suspicious
2026-07-14 04:10:00,BT Department,3.02,4.8,1.59,Normal
2026-07-30 18:40:00,Mechanical Lab,13.06,313.77,24.02,Suspicious
2026-07-29 09:30:00,HOD Department,7.27,213.22,29.33,Suspicious
2026-07-15 03:20:00,AI Lab,4.11,32.09,7.8,Normal
2026-07-23 20:00:00,AI Lab,5.36,45.91,8.56,Normal
2026-07-20 18:20:00,AIML Department,3.05,15.32,5.02,Normal
2026-08-10 08:30:00,IT Department,3.42,17.53,5.13,Normal
2026-07-11 23:40:00,AIML Department,5.42,30.1,5.55,Normal
2026-07-22 22:10:00,Mechanical Lab,5.52,25.74,4.67,Normal
2026-07-07 04:30:00,AIML Department,3.63,29.98,8.25,Normal
2026-07-15 03:10:00,Mechanical Lab,7.36,17.88,2.43,Normal
2026-08-20 08:20:00,Electronics Department,3.56,9.06,2.55,Normal
2026-08-07 17:40:00,HOD Department,17.21,1445.45,83.99,Critical
2026-07-13 05:40:00,BT Department,2.26,7.9,3.5,Normal
2026-07-03 23:50:00,AI Lab,5.8,54.29,9.37,Normal
2026-07-12 00:20:00,Physics Lab,4.72,37.77,8.0,Normal
2026-07-02 19:10:00,Mechanical Lab,6.45,41.06,6.37,Normal
2026-07-24 20:40:00,Chemistry Lab,14.22,319.98,22.5,Suspicious
2026-08-14 23:00:00,CSE Department,2.78,12.94,4.65,Normal
2026-07-14 22:10:00,AI Lab,14.17,294.19,20.76,Suspicious
2026-08-06 18:20:00,Biotech Department,4.26,7.26,1.7,Normal
2026-07-18 06:20:00,IT Department,4.42,22.13,5.0,Normal
2026-07-20 06:30:00,New Seminar Hall,5.7,25.45,4.46,Normal
2026-08-13 15:50:00,Mechanical Lab,5.61,47.9,8.53,Normal
2026-08-12 16:20:00,Chemistry Lab,4.26,40.22,9.44,Normal
2026-07-10 16:50:00,AIML Department,3.84,4.63,1.21,Normal
2026-08-05 05:40:00,AI Lab,5.46,47.64,8.73,Normal
2026-08-11 02:50:00,Chemistry Lab,23.43,1010.22,43.12,Critical
2026-07-26 04:40:00,HOD Department,3.12,19.57,6.27,Normal
2026-08-12 21:40:00,Biotech Department,5.19,38.02,7.33,Normal
2026-07-06 01:20:00,New Seminar Hall,7.75,35.3,4.55,Normal
2026-07-02 14:00:00,Mechanical Lab,6.15,19.99,3.25,Normal
2026-08-23 04:50:00,HOD Department,3.56,29.03,8.16,Normal
2026-07-29 06:20:00,HOD Department,2.8,22.75,8.13,Normal
2026-08-21 16:10:00,BT Department,4.24,33.39,7.87,Normal
2026-08-11 20:00:00,CSE Department,10.38,166.07,16.0,Suspicious
2026-07-03 06:20:00,AI Lab,16.17,1179.01,72.91,Critical
2026-07-28 00:40:00,IT Department,3.67,15.5,4.22,Normal
2026-07-24 09:10:00,Chemistry Lab,4.41,33.73,7.65,Normal
2026-07-23 22:00:00,Mechanical Lab,7.29,33.9,4.65,Normal
2026-07-18 19:40:00,Mechanical Lab,13.9,321.11,23.1,Suspicious
2026-07-18 13:20:00,BT Department,3.94,17.1,4.34,Normal
2026-07-03 08:10:00,CSE Department,3.54,27.78,7.86,Normal
2026-07-22 16:30:00,Physics Lab,12.74,376.4,29.55,Suspicious
2026-08-04 23:40:00,AI Lab,4.94,41.85,8.46,Normal
2026-07-30 14:30:00,Mechanical Lab,5.27,43.05,8.17,Normal
2026-08-12 03:20:00,Electronics Department,5.39,45.46,8.44,Normal
2026-07-08 05:30:00,CSE Department,3.85,29.95,7.79,Normal
2026-07-23 19:10:00,AIML Department,5.93,52.53,8.87,Normal
2026-07-16 20:40:00,CSE Department,4.8,45.89,9.56,Normal
2026-08-22 04:30:00,Mechanical Lab,7.93,56.8,7.17,Normal
2026-07-01 14:30:00,Mechanical Lab,8.66,45.81,5.29,Normal
2026-08-22 20:50:00,AI Lab,4.96,16.31,3.29,Normal
2026-08-07 23:00:00,Mechanical Lab,5.15,21.85,4.24,Normal
2026-08-09 15:30:00,CSE Department,2.43,16.28,6.69,Normal
2026-07-20 11:00:00,Physics Lab,5.62,31.11,5.53,Normal
2026-08-14 21:30:00,Mechanical Lab,6.03,9.68,1.61,Normal
2026-07-28 19:20:00,Mechanical Lab,3.63,7.94,2.19,Normal
2026-07-03 05:00:00,HOD Department,3.98,15.08,3.79,Normal
2026-07-28 06:50:00,New Seminar Hall,6.32,30.32,4.8,Normal
2026-07-21 08:30:00,Electronics Department,3.86,20.74,5.38,Normal
2026-08-15 18:20:00,Physics Lab,5.75,34.62,6.02,Normal
2026-08-06 05:00:00,New Seminar Hall,7.35,22.1,3.0,Normal
2026-08-06 19:00:00,Mechanical Lab,4.54,42.88,9.43,Normal
2026-08-10 09:00:00,Chemistry Lab,6.14,14.44,2.35,Normal
2026-08-14 11:10:00,Biotech Department,5.87,35.73,6.09,Normal
2026-08-13 13:10:00,CSE Department,3.99,39.61,9.93,Normal
2026-07-02 02:30:00,HOD Department,7.98,181.7,22.77,Suspicious
2026-07-23 16:20:00,New Seminar Hall,5.37,43.56,8.12,Normal
2026-07-10 23:50:00,CSE Department,11.79,298.25,25.3,Suspicious
2026-07-19 09:20:00,CSE Department,5.48,30.3,5.53,Normal
2026-07-02 20:40:00,Chemistry Lab,5.29,35.66,6.75,Normal
2026-08-03 03:40:00,AIML Department,2.36,3.82,1.62,Normal
2026-08-03 20:40:00,Electronics Department,5.38,6.41,1.19,Normal
2026-08-21 15:50:00,CSE Department,3.43,20.73,6.04,Normal
2026-08-10 02:00:00,HOD Department,3.67,16.8,4.58,Normal
2026-07-01 21:50:00,Electronics Department,3.48,30.22,8.69,Normal
2026-07-07 09:30:00,Biotech Department,5.26,24.28,4.62,Normal
2026-08-21 19:30:00,Electronics Department,2.77,20.73,7.48,Normal
2026-08-05 03:50:00,Physics Lab,14.45,424.67,29.39,Suspicious
2026-07-04 12:50:00,IT Department,3.47,27.68,7.98,Normal
2026-08-23 09:40:00,Electronics Department,5.35,31.71,5.92,Normal
2026-08-10 13:30:00,Mechanical Lab,8.11,45.7,5.64,Normal
2026-07-05 03:50:00,Mechanical Lab,15.69,239.51,15.26,Suspicious
2026-07-29 01:50:00,IT Department,16.63,1423.02,85.58,Critical
2026-07-17 19:40:00,New Seminar Hall,4.01,6.19,1.54,Normal
2026-08-17 01:40:00,IT Department,5.59,24.53,4.39,Normal
2026-07-30 12:50:00,Biotech Department,5.18,24.27,4.69,Normal
2026-07-16 22:20:00,CSE Department,8.89,132.1,14.86,Suspicious
2026-08-22 15:10:00,New Seminar Hall,23.69,1052.5,44.43,Critical
2026-08-01 23:20:00,IT Department,2.58,22.68,8.8,Normal
2026-07-18 08:20:00,Electronics Department,4.74,10.15,2.14,Normal
2026-07-17 12:10:00,HOD Department,2.98,4.72,1.59,Normal
2026-08-16 23:20:00,Chemistry Lab,18.81,1180.78,62.77,Critical
2026-07-16 05:40:00,Electronics Department,4.21,9.88,2.35,Normal
2026-08-22 18:40:00,BT Department,3.87,4.27,1.1,Normal
2026-08-01 00:00:00,IT Department,4.53,10.17,2.25,Normal
2026-08-19 09:40:00,BT Department,3.2,12.61,3.94,Normal
2026-07-05 20:20:00,HOD Department,4.17,40.2,9.64,Normal
2026-08-22 13:40:00,Physics Lab,5.64,14.23,2.52,Normal
2026-07-06 06:00:00,Mechanical Lab,5.21,35.75,6.87,Normal
2026-08-17 20:40:00,HOD Department,3.47,5.98,1.72,Normal
2026-07-30 23:30:00,Electronics Department,9.21,182.89,19.86,Suspicious
2026-07-31 16:10:00,IT Department,3.53,16.34,4.63,Normal
2026-08-18 10:50:00,New Seminar Hall,24.87,2199.14,88.42,Critical
2026-07-22 14:30:00,CSE Department,4.44,29.78,6.71,Normal
2026-08-07 16:20:00,Mechanical Lab,4.86,44.5,9.15,Normal
2026-07-24 14:10:00,AI Lab,11.68,205.8,17.61,Suspicious
2026-07-11 05:20:00,Mechanical Lab,24.06,1028.21,42.74,Critical
2026-07-09 18:40:00,BT Department,3.4,11.22,3.3,Normal
2026-08-12 19:20:00,Biotech Department,5.19,16.23,3.12,Normal
2026-07-14 16:40:00,Mechanical Lab,5.41,34.38,6.35,Normal
2026-07-02 01:20:00,CSE Department,18.51,1614.91,87.23,Critical
2026-07-08 17:20:00,BT Department,4.5,32.76,7.28,Normal
2026-07-27 15:00:00,Mechanical Lab,5.75,30.37,5.28,Normal
2026-07-03 12:20:00,HOD Department,13.92,482.37,34.65,Critical
2026-07-10 06:50:00,IT Department,4.39,25.72,5.86,Normal
2026-08-12 01:30:00,AIML Department,7.31,168.61,23.06,Suspicious
2026-07-11 05:50:00,Physics Lab,13.73,399.23,29.07,Suspicious
2026-08-20 10:20:00,Biotech Department,4.82,5.94,1.23,Normal
2026-08-21 07:00:00,CSE Department,3.53,30.59,8.66,Normal
2026-07-23 01:30:00,Biotech Department,5.85,45.32,7.75,Normal
2026-08-25 20:30:00,HOD Department,3.3,28.66,8.7,Normal
2026-08-15 07:50:00,BT Department,18.51,1313.02,70.92,Critical
2026-07-22 05:20:00,BT Department,4.65,12.63,2.71,Normal
2026-08-16 08:10:00,AI Lab,7.15,61.23,8.56,Normal
2026-07-09 00:10:00,AI Lab,3.97,18.03,4.54,Normal
2026-07-31 18:30:00,Electronics Department,4.64,14.0,3.02,Normal
2026-08-11 07:10:00,Mechanical Lab,7.64,69.52,9.09,Normal
2026-08-09 22:00:00,Chemistry Lab,5.51,15.43,2.8,Normal
2026-08-25 20:50:00,AI Lab,6.18,46.02,7.44,Normal
2026-08-18 14:50:00,Physics Lab,27.25,910.98,33.43,Critical
2026-07-06 02:00:00,Physics Lab,6.7,28.09,4.19,Normal
2026-08-12 19:10:00,Electronics Department,5.32,34.11,6.41,Normal
2026-08-06 04:00:00,Biotech Department,5.5,36.55,6.64,Normal
2026-07-20 12:50:00,BT Department,11.93,331.46,27.79,Suspicious
2026-08-04 16:50:00,CSE Department,2.51,19.95,7.96,Normal
2026-08-20 07:20:00,AI Lab,20.53,1320.8,64.33,Critical
2026-08-04 15:50:00,Physics Lab,6.64,8.8,1.32,Normal
2026-07-26 21:40:00,Chemistry Lab,4.5,24.94,5.54,Normal
2026-08-21 06:00:00,Biotech Department,5.82,22.16,3.81,Normal
2026-08-18 03:10:00,AI Lab,11.18,287.33,25.69,Suspicious
2026-08-18 13:00:00,CSE Department,12.01,889.95,74.09,Critical
2026-07-18 08:30:00,HOD Department,3.65,27.89,7.64,Normal
2026-08-22 05:30:00,New Seminar Hall,6.36,10.33,1.62,Normal
2026-07-31 10:20:00,BT Department,5.81,34.45,5.93,Normal
2026-07-27 21:20:00,HOD Department,3.28,11.51,3.51,Normal
2026-07-03 14:20:00,Electronics Department,4.73,28.63,6.06,Normal
2026-07-19 18:00:00,Mechanical Lab,5.06,30.15,5.96,Normal
2026-08-16 19:50:00,Biotech Department,4.66,46.06,9.88,Normal
2026-08-24 02:30:00,Electronics Department,4.65,45.3,9.74,Normal
2026-07-16 10:40:00,Biotech Department,7.66,29.68,3.87,Normal
2026-07-31 22:10:00,Biotech Department,6.24,17.77,2.85,Normal
